LectureID;DateKey;FromTimeKey;UntilTimeKey;ClassKey;SubgroupKey;RoomKey;ActivityKey;UserCount;TotalStudents;FullDate;NameDayDutch;NameMonthDutch;Weekday;Month;Year;DayOfYear;NumberSemester;Season;StartHour;StartMinutes;StartSeconds;StartTime;StartAMPM;EndHour;EndMinutes;EndSeconds;EndTime;EndAMPM;CanonicalActivity;ActivityDomain;ActivityGroup;SourceColumn;SourceValue;IsCourse;IsExam;IsAcademicEvent;IsGuestLecture;IsMakeUp;IsPractical;IsPresentation;IsDigitalPossible;ClassName;ClassCode;ClassCredits;ClassSecondChance;ClassProgramStage;SubgroupCode;ProgramName;Building;RoomFloor;RoomCode;RoomName;RoomCategory;Capacity;Area;Stakingsdag
430975;20260423;81500;101500;4597;5858968;1601;2;NULL;14;2026-04-23;Thursday;April;5;4;2026;113;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430976;20260430;81500;101500;4597;5804198;1601;2;NULL;15;2026-04-30;Thursday;April;5;4;2026;120;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430976;20260430;81500;101500;4597;5858968;1601;2;NULL;14;2026-04-30;Thursday;April;5;4;2026;120;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430977;20260507;81500;101500;4597;5804198;1601;2;NULL;15;2026-05-07;Thursday;May;5;5;2026;127;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430977;20260507;81500;101500;4597;5858968;1601;2;NULL;14;2026-05-07;Thursday;May;5;5;2026;127;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
432487;20260326;81500;101500;3562;5978205;2313;7;NULL;20;2026-03-26;Thursday;March;5;3;2026;85;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Oefensessie;Course;Practice;WorkFormCourse;Oefensessie;1;0;0;0;0;0;0;0;Voedingsleer m.i.v. anamnese;193030;7;1;1;PBA-VDK/1F;PBA-VDK;2;3;01.02.130.028;GSCHB.3.028;laptoplokaal;27;52.20;0
430972;20260319;81500;101500;4597;5858968;1601;2;NULL;14;2026-03-19;Thursday;March;5;3;2026;78;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430973;20260326;81500;101500;4597;5804198;1601;2;NULL;15;2026-03-26;Thursday;March;5;3;2026;85;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430973;20260326;81500;101500;4597;5858968;1601;2;NULL;14;2026-03-26;Thursday;March;5;3;2026;85;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430974;20260402;81500;101500;4597;5804198;1601;2;NULL;15;2026-04-02;Thursday;April;5;4;2026;92;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430974;20260402;81500;101500;4597;5858968;1601;2;NULL;14;2026-04-02;Thursday;April;5;4;2026;92;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430975;20260423;81500;101500;4597;5804198;1601;2;NULL;15;2026-04-23;Thursday;April;5;4;2026;113;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430969;20260226;81500;101500;4597;5858968;1601;2;NULL;14;2026-02-26;Thursday;February;5;2;2026;57;1;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430970;20260305;81500;101500;4597;5804198;1601;2;NULL;15;2026-03-05;Thursday;March;5;3;2026;64;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430970;20260305;81500;101500;4597;5858968;1601;2;NULL;14;2026-03-05;Thursday;March;5;3;2026;64;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430971;20260312;81500;101500;4597;5804198;1601;2;NULL;15;2026-03-12;Thursday;March;5;3;2026;71;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430971;20260312;81500;101500;4597;5858968;1601;2;NULL;14;2026-03-12;Thursday;March;5;3;2026;71;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2B;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430972;20260319;81500;101500;4597;5804198;1601;2;NULL;15;2026-03-19;Thursday;March;5;3;2026;78;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Klimahydraulica;194024;3;1;2;PBA-EM-KL/2A;PBA-EM-KL;2;3;01.02.130.011;GSCHB.3.011;leslokaal;34;52.55;0
430061;20251030;81500;101500;10865;6160627;1113;2;1;32;2025-10-30;Thursday;October;5;10;2025;303;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Chemisch rekenen;201101;3;1;1;GRAD-LABT/DAG/1C;GRAD-LABT;2;2;01.02.120.015;GSCHB.2.015;auditorium;101;125.08;0
426099;20260401;81500;101500;4574;5833478;520;9;NULL;26;2026-04-01;Wednesday;April;4;4;2026;91;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1E;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426100;20260422;81500;101500;4574;5825923;520;9;NULL;25;2026-04-22;Wednesday;April;4;4;2026;112;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426100;20260422;81500;101500;4574;5833478;520;9;NULL;26;2026-04-22;Wednesday;April;4;4;2026;112;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1E;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426101;20260429;81500;101500;4574;5825923;520;9;NULL;25;2026-04-29;Wednesday;April;4;4;2026;119;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426101;20260429;81500;101500;4574;5833478;520;9;NULL;26;2026-04-29;Wednesday;April;4;4;2026;119;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1E;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426102;20260506;81500;101500;4574;5825923;520;9;NULL;25;2026-05-06;Wednesday;May;4;5;2026;126;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426096;20260311;81500;101500;4574;5833478;520;9;NULL;26;2026-03-11;Wednesday;March;4;3;2026;70;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1E;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426097;20260318;81500;101500;4574;5825923;520;9;NULL;25;2026-03-18;Wednesday;March;4;3;2026;77;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426097;20260318;81500;101500;4574;5833478;520;9;NULL;26;2026-03-18;Wednesday;March;4;3;2026;77;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1E;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426098;20260325;81500;101500;4574;5825923;520;9;NULL;25;2026-03-25;Wednesday;March;4;3;2026;84;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426098;20260325;81500;101500;4574;5833478;520;9;NULL;26;2026-03-25;Wednesday;March;4;3;2026;84;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1E;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426099;20260401;81500;101500;4574;5825923;520;9;NULL;25;2026-04-01;Wednesday;April;4;4;2026;91;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
425681;20251119;81500;101500;5393;5869863;515;2;2;39;2025-11-19;Wednesday;November;4;11;2025;323;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Spreadsheettoepassingen;194821;3;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;4;01.02.140.027;GSCHB.4.027;PC-klas;54;106.13;0
426094;20260225;81500;101500;4574;5825923;520;9;NULL;25;2026-02-25;Wednesday;February;4;2;2026;56;1;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426094;20260225;81500;101500;4574;5833478;520;9;NULL;26;2026-02-25;Wednesday;February;4;2;2026;56;1;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1E;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426095;20260304;81500;101500;4574;5825923;520;9;NULL;25;2026-03-04;Wednesday;March;4;3;2026;63;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426095;20260304;81500;101500;4574;5833478;520;9;NULL;26;2026-03-04;Wednesday;March;4;3;2026;63;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1E;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
426096;20260311;81500;101500;4574;5825923;520;9;NULL;25;2026-03-11;Wednesday;March;4;3;2026;70;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Practicum;Course;Lab;WorkFormCourse;Practicum;1;0;0;0;0;1;0;0;Technisch programmeren;194004;3;1;1;PBA-EM/1F;PBA-EM;2;3;01.02.130.009;GSCHB.3.009;PC-klas;60;105.44;0
425646;20251202;81500;101500;5366;5747211;1574;2;23;53;2025-12-02;Tuesday;December;3;12;2025;336;2;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;4;01.02.140.042;GSCHB.4.042;leslokaal;56;111.62;0
425647;20251209;81500;101500;5366;5747211;1574;2;1;53;2025-12-09;Tuesday;December;3;12;2025;343;2;Winter;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;4;01.02.140.042;GSCHB.4.042;leslokaal;56;111.62;0
425674;20251001;81500;101500;5393;5869863;2301;2;27;39;2025-10-01;Wednesday;October;4;10;2025;274;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Spreadsheettoepassingen;194821;3;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;1;01.02.110.014;GSCHB.1.014;laptoplokaal;90;142.48;0
425675;20251008;81500;101500;5393;5869863;515;2;31;39;2025-10-08;Wednesday;October;4;10;2025;281;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Spreadsheettoepassingen;194821;3;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;4;01.02.140.027;GSCHB.4.027;PC-klas;54;106.13;0
425677;20251022;81500;101500;5393;5869863;515;2;22;39;2025-10-22;Wednesday;October;4;10;2025;295;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Spreadsheettoepassingen;194821;3;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;4;01.02.140.027;GSCHB.4.027;PC-klas;54;106.13;0
425679;20251105;81500;101500;5393;5869863;515;2;25;39;2025-11-05;Wednesday;November;4;11;2025;309;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Spreadsheettoepassingen;194821;3;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;4;01.02.140.027;GSCHB.4.027;PC-klas;54;106.13;0
425640;20251014;81500;101500;5366;5747211;1574;2;28;53;2025-10-14;Tuesday;October;3;10;2025;287;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;4;01.02.140.042;GSCHB.4.042;leslokaal;56;111.62;1
425641;20251021;81500;101500;5366;5747211;2318;2;24;53;2025-10-21;Tuesday;October;3;10;2025;294;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;4;01.02.140.032;GSCHB.4.032;laptoplokaal;66;167.16;0
425642;20251028;81500;101500;5366;5747211;1574;2;24;53;2025-10-28;Tuesday;October;3;10;2025;301;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;4;01.02.140.042;GSCHB.4.042;leslokaal;56;111.62;0
425643;20251104;81500;101500;5366;5747211;1574;2;23;53;2025-11-04;Tuesday;November;3;11;2025;308;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;4;01.02.140.042;GSCHB.4.042;leslokaal;56;111.62;0
425644;20251118;81500;101500;5366;5747211;1574;2;19;53;2025-11-18;Tuesday;November;3;11;2025;322;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;4;01.02.140.042;GSCHB.4.042;leslokaal;56;111.62;0
425645;20251125;81500;101500;5366;5747211;2316;2;19;53;2025-11-25;Tuesday;November;3;11;2025;329;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;3;01.02.130.013;GSCHB.3.013;laptoplokaal;38;70.04;1
425079;20251023;81500;101500;5383;5825478;1603;2;1;1;2025-10-23;Thursday;October;5;10;2025;296;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/VT/KM;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425079;20251023;81500;101500;5383;5869851;1603;2;2;44;2025-10-23;Thursday;October;5;10;2025;296;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425080;20251030;81500;101500;5383;5797893;1603;2;0;2;2025-10-30;Thursday;October;5;10;2025;303;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425080;20251030;81500;101500;5383;5825478;1603;2;0;1;2025-10-30;Thursday;October;5;10;2025;303;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/VT/KM;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425080;20251030;81500;101500;5383;5869851;1603;2;0;44;2025-10-30;Thursday;October;5;10;2025;303;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425639;20251007;81500;101500;5366;5747211;1574;2;22;53;2025-10-07;Tuesday;October;3;10;2025;280;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Financiële analyse en kredieten;194792;5;1;2;PBA-BM-KM/2B;PBA-BM-KM;2;4;01.02.140.042;GSCHB.4.042;leslokaal;56;111.62;0
425077;20251009;81500;101500;5383;5825478;1603;2;0;1;2025-10-09;Thursday;October;5;10;2025;282;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/VT/KM;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425077;20251009;81500;101500;5383;5869851;1603;2;3;44;2025-10-09;Thursday;October;5;10;2025;282;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425078;20251016;81500;101500;5383;5797893;1603;2;0;2;2025-10-16;Thursday;October;5;10;2025;289;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425078;20251016;81500;101500;5383;5825478;1603;2;1;1;2025-10-16;Thursday;October;5;10;2025;289;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/VT/KM;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425078;20251016;81500;101500;5383;5869851;1603;2;2;44;2025-10-16;Thursday;October;5;10;2025;289;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/1A;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
425079;20251023;81500;101500;5383;5797893;1603;2;0;2;2025-10-23;Thursday;October;5;10;2025;296;2;Autumn;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Internationale handel;194809;4;1;1;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;2;3;01.02.130.038;GSCHB.3.038;leslokaal;38;76.69;0
424447;20260421;81500;101500;4131;5997671;2323;2;NULL;32;2026-04-21;Tuesday;April;3;4;2026;111;1;Spring;8;15;0;08:15:00;AM;10;15;0;10:15:00;AM;Activerend hoorcollege;Course;Lecture;WorkFormCourse;Activerend hoorcollege;1;0;0;0;0;0;0;0;Operating Systems;193576;3;1;1;PBA-TIN-TI/1E;PBA-TIN-TI;2;1;01.02.110.011;GSCHB.1.011;laptoplokaal;42;75.06;0
